epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,54.7782,0.42701,0.29536,0.8008,0.98624,0.94764,0.96701,0.88098,0.42419,0.30719,0.80096,0.000742625,0.000742625,0.000742625
43,56.0192,0.42337,0.29165,0.80018,0.98703,0.95192,0.97534,0.89629,0.36672,0.29507,0.79318,0.00073025,0.00073025,0.00073025
44,57.3207,0.42146,0.2986,0.81864,0.99482,0.95042,0.9793,0.90943,0.39562,0.28976,0.79896,0.000717875,0.000717875,0.000717875
45,58.6369,0.43353,0.29452,0.79346,0.98757,0.95192,0.98015,0.89844,0.37616,0.28629,0.79452,0.0007055,0.0007055,0.0007055
46,59.8598,0.3927,0.28731,0.78704,0.98119,0.96103,0.97739,0.91257,0.366,0.27697,0.79356,0.000693125,0.000693125,0.000693125
47,61.2539,0.39977,0.27002,0.79279,0.9897,0.94445,0.97724,0.90153,0.36721,0.27319,0.79434,0.00068075,0.00068075,0.00068075
48,62.5608,0.3858,0.27381,0.7865,0.97968,0.95598,0.97839,0.8957,0.36191,0.27171,0.79196,0.000668375,0.000668375,0.000668375
49,63.783,0.38509,0.26846,0.78809,0.98745,0.95058,0.97858,0.90055,0.35844,0.26768,0.79333,0.000656,0.000656,0.000656
50,65.0423,0.37023,0.25627,0.78955,0.99119,0.95645,0.97519,0.91402,0.34103,0.26957,0.79221,0.000643625,0.000643625,0.000643625
51,66.3648,0.36435,0.25143,0.79115,0.99331,0.95429,0.97713,0.89906,0.39558,0.27438,0.79618,0.00063125,0.00063125,0.00063125
52,67.6043,0.3899,0.26457,0.79218,0.99082,0.9515,0.97353,0.92358,0.33136,0.26862,0.79349,0.000618875,0.000618875,0.000618875
53,68.9395,0.36582,0.26036,0.78343,0.98941,0.94999,0.97291,0.92484,0.31784,0.27108,0.79017,0.0006065,0.0006065,0.0006065
54,70.357,0.37914,0.25917,0.80432,0.98938,0.94767,0.97012,0.91182,0.33724,0.28657,0.79201,0.000594125,0.000594125,0.000594125
55,71.5913,0.35498,0.25334,0.78202,0.99659,0.94323,0.9705,0.92182,0.321,0.28613,0.79011,0.00058175,0.00058175,0.00058175
56,72.8463,0.35365,0.24404,0.78546,0.9932,0.94299,0.96997,0.91012,0.34858,0.29021,0.79132,0.000569375,0.000569375,0.000569375
57,74.0751,0.35025,0.25235,0.79816,0.99138,0.94311,0.97326,0.9074,0.33464,0.27756,0.79106,0.000557,0.000557,0.000557
58,75.3163,0.38062,0.25968,0.78844,0.99476,0.94391,0.98146,0.91414,0.33269,0.26278,0.7897,0.000544625,0.000544625,0.000544625
59,76.5404,0.34923,0.25171,0.7854,0.99363,0.95199,0.9811,0.92266,0.31056,0.2457,0.79113,0.00053225,0.00053225,0.00053225
60,77.756,0.34487,0.23964,0.79301,0.98596,0.95898,0.97875,0.92226,0.31356,0.25786,0.78969,0.000519875,0.000519875,0.000519875
61,78.9539,0.3438,0.24635,0.78912,0.98508,0.96154,0.97969,0.91928,0.3192,0.26328,0.78994,0.0005075,0.0005075,0.0005075
