epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,562.344,0.70109,0.33828,0.87885,0.9829,0.98112,0.9914,0.81367,0.73095,0.31297,0.89285,0.000424187,0.000424187,0.000424187
43,575.599,0.69147,0.33062,0.87637,0.99285,0.98626,0.99288,0.82687,0.6961,0.30416,0.88421,0.000417119,0.000417119,0.000417119
44,589.004,0.68198,0.33209,0.8719,0.98393,0.98657,0.99286,0.82322,0.70574,0.30309,0.88847,0.00041005,0.00041005,0.00041005
45,602.211,0.66662,0.3253,0.86509,0.98712,0.98442,0.99244,0.83332,0.67905,0.298,0.87967,0.000402982,0.000402982,0.000402982
46,615.519,0.65449,0.31943,0.86466,0.98779,0.98134,0.99216,0.83639,0.66463,0.29345,0.87346,0.000395913,0.000395913,0.000395913
47,628.847,0.64214,0.3165,0.8597,0.98547,0.98639,0.99346,0.84126,0.65481,0.29527,0.87258,0.000388844,0.000388844,0.000388844
48,642.387,0.63162,0.31372,0.85734,0.98414,0.98849,0.99294,0.83937,0.64262,0.28928,0.86919,0.000381776,0.000381776,0.000381776
49,655.853,0.63207,0.31126,0.8573,0.98816,0.97621,0.99187,0.84359,0.64392,0.28972,0.87025,0.000374707,0.000374707,0.000374707
50,669.371,0.62355,0.30902,0.85966,0.9902,0.98262,0.99347,0.84779,0.63304,0.28188,0.86615,0.000367639,0.000367639,0.000367639
51,682.911,0.62119,0.30778,0.85587,0.97969,0.98918,0.99258,0.85199,0.62786,0.27913,0.86569,0.00036057,0.00036057,0.00036057
52,696.431,0.6152,0.30532,0.85289,0.98592,0.99105,0.99396,0.8534,0.60715,0.27444,0.85829,0.000353501,0.000353501,0.000353501
53,710.023,0.59298,0.29594,0.8484,0.98599,0.98776,0.99235,0.85605,0.60555,0.27147,0.8595,0.000346433,0.000346433,0.000346433
54,723.651,0.59,0.29696,0.8435,0.98934,0.98616,0.99373,0.86163,0.57999,0.26266,0.8525,0.000339364,0.000339364,0.000339364
55,737.311,0.57969,0.29165,0.84552,0.98847,0.98616,0.9938,0.86494,0.57449,0.25978,0.85156,0.000332296,0.000332296,0.000332296
56,750.788,0.56246,0.28842,0.84223,0.98829,0.98824,0.9937,0.86467,0.58527,0.26406,0.85211,0.000325227,0.000325227,0.000325227
57,764.339,0.56632,0.28833,0.84223,0.98493,0.98845,0.99424,0.87544,0.56134,0.25669,0.845,0.000318158,0.000318158,0.000318158
58,777.987,0.55567,0.28537,0.84019,0.98904,0.98928,0.99428,0.88016,0.54345,0.25355,0.84004,0.00031109,0.00031109,0.00031109
59,791.586,0.54793,0.27858,0.83484,0.9905,0.98911,0.99416,0.8823,0.54413,0.25004,0.84189,0.000304021,0.000304021,0.000304021
60,805.512,0.53626,0.27595,0.83708,0.99304,0.98429,0.99415,0.8841,0.53145,0.24724,0.83628,0.000296953,0.000296953,0.000296953
61,818.721,0.53067,0.27538,0.83479,0.98756,0.99179,0.99425,0.88577,0.5272,0.24454,0.83575,0.000289884,0.000289884,0.000289884
62,831.982,0.52244,0.27159,0.83034,0.98715,0.9892,0.99402,0.88756,0.52258,0.24275,0.8344,0.000282815,0.000282815,0.000282815
63,845.295,0.51407,0.26846,0.83091,0.9865,0.98904,0.994,0.8891,0.51426,0.2437,0.83333,0.000275747,0.000275747,0.000275747
64,858.624,0.51548,0.26647,0.83243,0.99159,0.9874,0.99471,0.88731,0.50563,0.23631,0.83014,0.000268678,0.000268678,0.000268678
65,871.825,0.50097,0.26509,0.82745,0.9919,0.99257,0.99478,0.8997,0.49033,0.23305,0.82807,0.00026161,0.00026161,0.00026161
66,885.149,0.49886,0.26062,0.82549,0.99437,0.9876,0.99434,0.89922,0.49919,0.23649,0.82909,0.000254541,0.000254541,0.000254541
67,898.597,0.48646,0.25669,0.82507,0.99506,0.99145,0.99483,0.89879,0.48575,0.22918,0.82593,0.000247472,0.000247472,0.000247472
68,911.934,0.4822,0.25328,0.82584,0.99425,0.98877,0.99464,0.90617,0.47346,0.2269,0.82447,0.000240404,0.000240404,0.000240404
69,925.657,0.4849,0.25338,0.82408,0.99187,0.99067,0.99448,0.9012,0.47873,0.22604,0.82631,0.000233335,0.000233335,0.000233335
70,940.326,0.47345,0.24951,0.81997,0.98849,0.99387,0.9947,0.90571,0.47753,0.22547,0.82623,0.000226267,0.000226267,0.000226267
71,953.501,0.45761,0.24452,0.81849,0.99513,0.98879,0.9948,0.91136,0.46417,0.22132,0.82413,0.000219198,0.000219198,0.000219198
72,967.004,0.46232,0.24618,0.81885,0.99257,0.99152,0.99489,0.90738,0.46192,0.22231,0.82407,0.000212129,0.000212129,0.000212129
73,980.744,0.46274,0.2459,0.81947,0.99542,0.98947,0.99476,0.90854,0.46258,0.21987,0.82341,0.000205061,0.000205061,0.000205061
74,994.514,0.44922,0.23935,0.81721,0.99415,0.99395,0.99485,0.91248,0.45439,0.21736,0.82079,0.000197992,0.000197992,0.000197992
75,1008.29,0.44972,0.24238,0.81807,0.99305,0.99403,0.99496,0.91731,0.43706,0.21282,0.81824,0.000190924,0.000190924,0.000190924
76,1021.89,0.44394,0.23786,0.81692,0.99626,0.99079,0.99491,0.91555,0.43225,0.21017,0.81634,0.000183855,0.000183855,0.000183855
77,1034.48,0.4362,0.23689,0.81712,0.99464,0.9927,0.99492,0.92114,0.43045,0.20907,0.81527,0.000176786,0.000176786,0.000176786
78,1047.62,0.43463,0.23441,0.81328,0.99697,0.98936,0.99491,0.91989,0.42821,0.20798,0.81583,0.000169718,0.000169718,0.000169718
79,1061.51,0.42795,0.23093,0.81074,0.99632,0.98774,0.99486,0.9212,0.42828,0.2073,0.81602,0.000162649,0.000162649,0.000162649
80,1075.36,0.42316,0.22908,0.81337,0.99407,0.99356,0.99492,0.91886,0.42373,0.20841,0.81449,0.000155581,0.000155581,0.000155581
81,1089.18,0.4206,0.23015,0.80965,0.99566,0.991,0.99491,0.92192,0.41956,0.20514,0.81397,0.000148512,0.000148512,0.000148512
82,1103.01,0.42045,0.22738,0.81266,0.99454,0.99248,0.99495,0.92216,0.42017,0.20292,0.81363,0.000141443,0.000141443,0.000141443
