epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,269.989,0.51433,0.34005,0.85058,0.9902,0.95878,0.97954,0.87978,0.46102,0.28032,0.83411,0.000424187,0.000424187,0.000424187
43,276.233,0.51269,0.33439,0.85428,0.98066,0.96253,0.97759,0.86779,0.50694,0.29366,0.85398,0.000417119,0.000417119,0.000417119
44,282.583,0.49526,0.32466,0.84385,0.98597,0.95735,0.97755,0.8727,0.47731,0.28972,0.84133,0.00041005,0.00041005,0.00041005
45,288.943,0.49594,0.32977,0.84441,0.98798,0.95695,0.97845,0.88009,0.46357,0.27108,0.83453,0.000402982,0.000402982,0.000402982
46,295.26,0.50178,0.3314,0.84524,0.97843,0.96014,0.97865,0.88303,0.44851,0.27808,0.83341,0.000395913,0.000395913,0.000395913
47,301.523,0.48887,0.32273,0.84353,0.98456,0.96173,0.979,0.89233,0.42567,0.27455,0.8283,0.000388844,0.000388844,0.000388844
48,307.835,0.48668,0.32131,0.84286,0.98575,0.95692,0.9785,0.8855,0.4591,0.27566,0.83029,0.000381776,0.000381776,0.000381776
49,314.158,0.49081,0.32252,0.84393,0.98391,0.96314,0.98101,0.88938,0.45554,0.27505,0.83376,0.000374707,0.000374707,0.000374707
50,320.39,0.48186,0.31979,0.84156,0.986,0.959,0.97948,0.8956,0.4203,0.26816,0.8287,0.000367639,0.000367639,0.000367639
51,326.728,0.47564,0.31232,0.83712,0.9819,0.9627,0.9802,0.89614,0.4175,0.26475,0.82356,0.00036057,0.00036057,0.00036057
52,333.173,0.4648,0.31219,0.83868,0.97917,0.96619,0.97988,0.90289,0.39934,0.25848,0.8177,0.000353501,0.000353501,0.000353501
53,339.54,0.46038,0.30885,0.8363,0.98454,0.96326,0.98035,0.9031,0.39312,0.25048,0.81679,0.000346433,0.000346433,0.000346433
54,345.975,0.46321,0.30905,0.83781,0.99251,0.95685,0.98098,0.90329,0.40002,0.25524,0.81679,0.000339364,0.000339364,0.000339364
55,352.383,0.44418,0.3008,0.83312,0.98113,0.9673,0.97958,0.89507,0.42189,0.25664,0.82392,0.000332296,0.000332296,0.000332296
56,358.725,0.4397,0.29513,0.83255,0.9846,0.96048,0.97699,0.89884,0.4148,0.26365,0.83004,0.000325227,0.000325227,0.000325227
57,365.025,0.45127,0.30281,0.83541,0.98585,0.95836,0.97861,0.89742,0.41555,0.26602,0.82224,0.000318158,0.000318158,0.000318158
58,371.367,0.44207,0.2992,0.83624,0.98461,0.96454,0.97968,0.90614,0.39458,0.25409,0.82018,0.00031109,0.00031109,0.00031109
59,377.788,0.42882,0.29166,0.83031,0.98993,0.9586,0.98103,0.90544,0.3985,0.2566,0.81959,0.000304021,0.000304021,0.000304021
60,384.099,0.44331,0.29199,0.82944,0.98751,0.96165,0.97788,0.9052,0.38529,0.2511,0.81645,0.000296953,0.000296953,0.000296953
61,390.358,0.42789,0.28747,0.82874,0.98524,0.9615,0.97936,0.90623,0.38539,0.25207,0.8168,0.000289884,0.000289884,0.000289884
62,396.772,0.42066,0.28314,0.82738,0.98727,0.95967,0.98106,0.90493,0.4134,0.25254,0.82082,0.000282815,0.000282815,0.000282815
63,403.144,0.41897,0.28088,0.82669,0.98772,0.95951,0.9799,0.90869,0.38476,0.24947,0.81678,0.000275747,0.000275747,0.000275747
64,409.548,0.41786,0.28062,0.82629,0.98257,0.96407,0.97838,0.90588,0.40578,0.25226,0.81997,0.000268678,0.000268678,0.000268678
65,415.801,0.41758,0.27807,0.82534,0.98595,0.96469,0.97928,0.91106,0.37614,0.2453,0.81521,0.00026161,0.00026161,0.00026161
66,422.103,0.41061,0.27362,0.82148,0.98577,0.96233,0.97939,0.90812,0.38766,0.24903,0.81569,0.000254541,0.000254541,0.000254541
67,428.314,0.39825,0.26849,0.82197,0.98407,0.96316,0.97992,0.91255,0.37931,0.24445,0.81583,0.000247472,0.000247472,0.000247472
68,434.749,0.39873,0.27168,0.82388,0.98056,0.95977,0.97778,0.90952,0.37874,0.25489,0.81898,0.000240404,0.000240404,0.000240404
69,441.108,0.3907,0.2693,0.82009,0.98004,0.96398,0.98033,0.90938,0.37494,0.24136,0.81286,0.000233335,0.000233335,0.000233335
70,448.302,0.39514,0.27069,0.82172,0.9846,0.96341,0.97965,0.91006,0.37675,0.24367,0.81438,0.000226267,0.000226267,0.000226267
71,454.585,0.38818,0.26778,0.81992,0.9779,0.96496,0.98014,0.9134,0.37587,0.24583,0.81425,0.000219198,0.000219198,0.000219198
72,461.04,0.38292,0.2626,0.82108,0.98245,0.96371,0.97884,0.91273,0.3876,0.25111,0.81761,0.000212129,0.000212129,0.000212129
73,467.352,0.39733,0.26696,0.82288,0.98535,0.96153,0.97892,0.9131,0.36302,0.24102,0.81157,0.000205061,0.000205061,0.000205061
74,473.627,0.38432,0.26307,0.81933,0.98348,0.9628,0.97873,0.91547,0.36374,0.24356,0.81308,0.000197992,0.000197992,0.000197992
75,479.93,0.38257,0.26209,0.81755,0.9827,0.96465,0.97887,0.91282,0.36534,0.24134,0.81264,0.000190924,0.000190924,0.000190924
76,486.141,0.3753,0.25688,0.8201,0.98379,0.96342,0.97895,0.91471,0.36286,0.24052,0.81197,0.000183855,0.000183855,0.000183855
77,492.439,0.37707,0.25999,0.81641,0.98627,0.96049,0.9789,0.91122,0.37025,0.23656,0.81358,0.000176786,0.000176786,0.000176786
78,498.769,0.37028,0.2532,0.81487,0.98237,0.96536,0.97904,0.91456,0.3663,0.23941,0.81316,0.000169718,0.000169718,0.000169718
79,505.028,0.36601,0.25132,0.81556,0.98588,0.96041,0.97598,0.91478,0.35228,0.23183,0.81325,0.000162649,0.000162649,0.000162649
80,511.304,0.36418,0.25045,0.81532,0.98274,0.96409,0.97556,0.90969,0.37078,0.23967,0.81492,0.000155581,0.000155581,0.000155581
81,517.552,0.36487,0.25177,0.81289,0.9813,0.96577,0.97619,0.91222,0.35953,0.23357,0.81293,0.000148512,0.000148512,0.000148512
82,523.961,0.35183,0.24523,0.81317,0.98378,0.96353,0.9749,0.91092,0.36643,0.2399,0.81312,0.000141443,0.000141443,0.000141443
83,530.212,0.35039,0.24197,0.81083,0.98329,0.96443,0.97517,0.90869,0.37843,0.24216,0.81551,0.000134375,0.000134375,0.000134375
84,536.506,0.35136,0.2439,0.81139,0.98633,0.9625,0.97558,0.9169,0.3512,0.23646,0.81246,0.000127306,0.000127306,0.000127306
85,542.892,0.34705,0.24546,0.81246,0.98431,0.96084,0.97701,0.91428,0.35647,0.23266,0.81435,0.000120238,0.000120238,0.000120238
86,549.213,0.34643,0.24003,0.81332,0.98602,0.96132,0.97715,0.91673,0.34918,0.23098,0.81302,0.000113169,0.000113169,0.000113169
87,555.739,0.34813,0.24297,0.80845,0.98535,0.96029,0.97828,0.91741,0.35243,0.23414,0.81206,0.0001061,0.0001061,0.0001061
88,562.174,0.33563,0.23505,0.80554,0.98566,0.9595,0.97479,0.9193,0.33631,0.22646,0.81387,9.90318e-05,9.90318e-05,9.90318e-05
