epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,353.461,0.22228,0.18403,0.79072,0.98719,0.98053,0.9886,0.96098,0.22335,0.15934,0.788,0.000304021,0.000304021,0.000304021
60,359.328,0.22359,0.18054,0.78672,0.98789,0.97677,0.98797,0.94039,0.26363,0.18058,0.80485,0.000296953,0.000296953,0.000296953
61,365.247,0.21856,0.17986,0.78983,0.9861,0.98485,0.98783,0.96307,0.2043,0.15611,0.78316,0.000289884,0.000289884,0.000289884
62,371.123,0.21411,0.17064,0.78641,0.99111,0.97778,0.99021,0.97447,0.18798,0.13913,0.77893,0.000282815,0.000282815,0.000282815
63,377.26,0.21621,0.16949,0.78855,0.99158,0.98399,0.99108,0.96765,0.23299,0.15223,0.79024,0.000275747,0.000275747,0.000275747
64,383.339,0.22513,0.17569,0.7883,0.99218,0.98384,0.99037,0.97804,0.1563,0.13338,0.7758,0.000268678,0.000268678,0.000268678
65,389.501,0.21244,0.16487,0.78798,0.98705,0.98485,0.9904,0.97818,0.1695,0.1328,0.77671,0.00026161,0.00026161,0.00026161
66,395.637,0.20552,0.16223,0.78409,0.98968,0.98478,0.98942,0.96696,0.20014,0.14374,0.78489,0.000254541,0.000254541,0.000254541
67,401.653,0.20338,0.16177,0.78715,0.98701,0.99495,0.99164,0.97655,0.18491,0.1298,0.7776,0.000247472,0.000247472,0.000247472
68,407.69,0.20688,0.16356,0.78653,0.98782,0.98586,0.98898,0.97045,0.17808,0.13966,0.78525,0.000240404,0.000240404,0.000240404
69,413.817,0.20685,0.16184,0.78739,0.98933,0.99596,0.99185,0.96815,0.21598,0.13301,0.78627,0.000233335,0.000233335,0.000233335
70,420.59,0.20641,0.16129,0.78641,0.9927,0.98687,0.99063,0.96556,0.20844,0.14459,0.7941,0.000226267,0.000226267,0.000226267
71,426.792,0.19367,0.15819,0.78405,0.99465,0.98384,0.99133,0.97922,0.16742,0.12322,0.77791,0.000219198,0.000219198,0.000219198
72,432.989,0.19729,0.15565,0.7873,0.98269,0.99495,0.99076,0.97784,0.16688,0.13359,0.78014,0.000212129,0.000212129,0.000212129
73,439.019,0.19706,0.15352,0.78514,0.98882,0.99192,0.99304,0.98025,0.17918,0.12066,0.77737,0.000205061,0.000205061,0.000205061
74,444.927,0.19608,0.1574,0.78313,0.98839,0.99293,0.99254,0.9843,0.16115,0.12117,0.77486,0.000197992,0.000197992,0.000197992
75,450.811,0.1912,0.14996,0.78399,0.99028,0.9899,0.99203,0.98024,0.17761,0.12407,0.7862,0.000190924,0.000190924,0.000190924
76,456.62,0.18241,0.14623,0.78524,0.99123,0.99192,0.9927,0.97815,0.18037,0.1213,0.77807,0.000183855,0.000183855,0.000183855
77,462.415,0.18412,0.1478,0.78207,0.99412,0.99058,0.99154,0.98214,0.17311,0.12142,0.77689,0.000176786,0.000176786,0.000176786
78,468.23,0.19239,0.1482,0.78189,0.98994,0.9899,0.991,0.97642,0.18332,0.1306,0.78478,0.000169718,0.000169718,0.000169718
