epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,265.848,0.35671,0.28816,0.82637,0.9664,0.97242,0.97953,0.91308,0.33621,0.24701,0.82638,0.000424187,0.000424187,0.000424187
43,272.052,0.35218,0.28751,0.83062,0.97256,0.96894,0.98129,0.92826,0.2926,0.22843,0.81403,0.000417119,0.000417119,0.000417119
44,278.328,0.35192,0.27739,0.82737,0.95857,0.96607,0.97744,0.92246,0.31311,0.23426,0.81589,0.00041005,0.00041005,0.00041005
45,284.553,0.35428,0.27874,0.82501,0.96431,0.96909,0.97846,0.92107,0.31387,0.24307,0.81723,0.000402982,0.000402982,0.000402982
46,290.762,0.34185,0.27582,0.82787,0.96541,0.96982,0.97896,0.93566,0.26647,0.22918,0.80573,0.000395913,0.000395913,0.000395913
47,297.033,0.36122,0.28052,0.82884,0.95789,0.98258,0.97651,0.92783,0.30207,0.23198,0.81473,0.000388844,0.000388844,0.000388844
48,303.261,0.3598,0.28309,0.82699,0.96417,0.97494,0.97836,0.90976,0.36998,0.24217,0.83289,0.000381776,0.000381776,0.000381776
49,309.497,0.34124,0.27446,0.82474,0.96569,0.9733,0.97825,0.92883,0.27677,0.22301,0.80917,0.000374707,0.000374707,0.000374707
50,315.724,0.3244,0.26479,0.82149,0.97775,0.97197,0.98451,0.9333,0.29419,0.21927,0.81191,0.000367639,0.000367639,0.000367639
51,321.957,0.31863,0.26034,0.82004,0.9797,0.96989,0.97882,0.9254,0.28857,0.22933,0.81276,0.00036057,0.00036057,0.00036057
52,328.182,0.32019,0.26482,0.82001,0.98546,0.97048,0.98428,0.94174,0.24898,0.2145,0.79859,0.000353501,0.000353501,0.000353501
53,334.489,0.31564,0.26305,0.8184,0.97917,0.97314,0.98336,0.94106,0.25818,0.22314,0.80329,0.000346433,0.000346433,0.000346433
54,340.843,0.32387,0.26412,0.82111,0.97218,0.97368,0.98057,0.9351,0.28179,0.22032,0.80567,0.000339364,0.000339364,0.000339364
55,347.311,0.31721,0.26242,0.81835,0.9741,0.9717,0.97976,0.92132,0.30671,0.23453,0.82027,0.000332296,0.000332296,0.000332296
56,353.827,0.31046,0.25904,0.81635,0.96002,0.97612,0.97522,0.92623,0.28646,0.23122,0.81322,0.000325227,0.000325227,0.000325227
57,360.193,0.31223,0.26172,0.81741,0.96632,0.97354,0.97973,0.92701,0.2755,0.22297,0.81093,0.000318158,0.000318158,0.000318158
58,366.685,0.30184,0.2531,0.81744,0.97319,0.97331,0.9789,0.93184,0.25993,0.22024,0.80317,0.00031109,0.00031109,0.00031109
59,373.054,0.3021,0.25664,0.81611,0.97147,0.97178,0.97959,0.93218,0.25876,0.2205,0.80132,0.000304021,0.000304021,0.000304021
60,379.396,0.30857,0.24876,0.81548,0.97008,0.97475,0.97928,0.93335,0.29507,0.21236,0.80913,0.000296953,0.000296953,0.000296953
61,385.754,0.30855,0.24928,0.81487,0.97702,0.96863,0.98013,0.92479,0.3132,0.2227,0.82111,0.000289884,0.000289884,0.000289884
62,392.168,0.31386,0.2423,0.80973,0.97446,0.96964,0.97773,0.93722,0.25104,0.21187,0.79926,0.000282815,0.000282815,0.000282815
63,398.433,0.30095,0.25255,0.81448,0.96536,0.97018,0.97218,0.93392,0.24141,0.2095,0.79719,0.000275747,0.000275747,0.000275747
64,404.664,0.28262,0.2394,0.81006,0.9717,0.97449,0.97998,0.93247,0.26421,0.21309,0.80797,0.000268678,0.000268678,0.000268678
65,410.863,0.28868,0.24195,0.81324,0.97338,0.97505,0.98147,0.93836,0.24758,0.20695,0.80293,0.00026161,0.00026161,0.00026161
66,417.076,0.27959,0.23965,0.80882,0.97096,0.97751,0.97701,0.93616,0.25638,0.21144,0.80619,0.000254541,0.000254541,0.000254541
67,423.236,0.2782,0.23833,0.81017,0.9697,0.97457,0.97957,0.93851,0.24011,0.21248,0.80255,0.000247472,0.000247472,0.000247472
68,429.483,0.27815,0.233,0.81036,0.9723,0.97179,0.98258,0.93564,0.26693,0.20743,0.80683,0.000240404,0.000240404,0.000240404
69,435.656,0.28007,0.23864,0.81134,0.9666,0.97548,0.97709,0.93532,0.24553,0.206,0.80361,0.000233335,0.000233335,0.000233335
70,442.559,0.28454,0.23567,0.80741,0.98126,0.97358,0.98308,0.94652,0.24236,0.19775,0.80301,0.000226267,0.000226267,0.000226267
71,448.872,0.26426,0.22386,0.80374,0.98142,0.97206,0.98306,0.94512,0.25323,0.19358,0.80287,0.000219198,0.000219198,0.000219198
72,455.075,0.26058,0.22619,0.80755,0.97895,0.97355,0.98289,0.94233,0.24728,0.19445,0.81377,0.000212129,0.000212129,0.000212129
73,461.306,0.2585,0.21756,0.80333,0.97377,0.97782,0.98183,0.93163,0.26236,0.2124,0.81867,0.000205061,0.000205061,0.000205061
74,467.49,0.25879,0.21903,0.79855,0.9772,0.97207,0.98198,0.94087,0.23824,0.20616,0.80459,0.000197992,0.000197992,0.000197992
75,473.668,0.26142,0.2242,0.8021,0.97062,0.97857,0.98195,0.94236,0.24369,0.20349,0.81101,0.000190924,0.000190924,0.000190924
76,479.91,0.25162,0.21534,0.8044,0.97228,0.97136,0.97965,0.9362,0.25288,0.21033,0.81039,0.000183855,0.000183855,0.000183855
77,486.144,0.26189,0.21233,0.80002,0.96659,0.98327,0.98291,0.93736,0.25401,0.20735,0.81299,0.000176786,0.000176786,0.000176786
78,492.346,0.25114,0.21122,0.80453,0.97248,0.97721,0.9829,0.94319,0.23815,0.19362,0.80398,0.000169718,0.000169718,0.000169718
79,498.498,0.24621,0.20275,0.80272,0.98039,0.97219,0.98358,0.94338,0.2272,0.19733,0.79844,0.000162649,0.000162649,0.000162649
80,504.714,0.24013,0.20053,0.8002,0.9777,0.97758,0.98552,0.94592,0.23384,0.19378,0.80406,0.000155581,0.000155581,0.000155581
81,510.902,0.24578,0.20414,0.80036,0.97796,0.98161,0.98604,0.94587,0.24235,0.20003,0.80843,0.000148512,0.000148512,0.000148512
82,517.138,0.24437,0.20307,0.80018,0.9782,0.97362,0.98363,0.94794,0.22828,0.198,0.80068,0.000141443,0.000141443,0.000141443
83,523.429,0.24251,0.20425,0.80039,0.9797,0.97358,0.98365,0.94785,0.23481,0.19197,0.80672,0.000134375,0.000134375,0.000134375
84,529.645,0.23581,0.19484,0.79732,0.98987,0.96896,0.98702,0.94954,0.23809,0.18335,0.80605,0.000127306,0.000127306,0.000127306
85,535.934,0.23818,0.20022,0.80148,0.97079,0.97568,0.98048,0.94341,0.24523,0.19525,0.80756,0.000120238,0.000120238,0.000120238
86,542.182,0.23147,0.19537,0.79872,0.98287,0.96955,0.98446,0.94842,0.23961,0.18428,0.81036,0.000113169,0.000113169,0.000113169
87,548.378,0.23485,0.19352,0.79903,0.96671,0.98015,0.97994,0.94197,0.23642,0.19511,0.82175,0.0001061,0.0001061,0.0001061
88,554.62,0.22983,0.18861,0.79634,0.97318,0.97573,0.98223,0.94137,0.23076,0.19589,0.82406,9.90318e-05,9.90318e-05,9.90318e-05
89,560.854,0.22696,0.18954,0.79771,0.98421,0.9746,0.98643,0.95135,0.22692,0.1813,0.81179,9.19632e-05,9.19632e-05,9.19632e-05
90,567.171,0.22761,0.18683,0.79878,0.9766,0.97642,0.98078,0.94876,0.20877,0.1871,0.80265,8.48946e-05,8.48946e-05,8.48946e-05
91,583.564,0.19931,0.16005,0.78453,0.97714,0.97525,0.98255,0.94488,0.23272,0.19159,0.81179,7.7826e-05,7.7826e-05,7.7826e-05
92,589.722,0.19421,0.1502,0.78079,0.9774,0.98111,0.98412,0.94723,0.22302,0.18521,0.8097,7.07574e-05,7.07574e-05,7.07574e-05
93,595.865,0.18584,0.14453,0.78533,0.98478,0.97056,0.98365,0.94907,0.23214,0.17973,0.80904,6.36888e-05,6.36888e-05,6.36888e-05
94,602.012,0.1855,0.14638,0.78514,0.97948,0.97365,0.98251,0.94444,0.23217,0.19125,0.81297,5.66202e-05,5.66202e-05,5.66202e-05
95,608.149,0.17751,0.14315,0.77882,0.98103,0.97125,0.98391,0.94607,0.22225,0.18957,0.81817,4.95516e-05,4.95516e-05,4.95516e-05
96,614.307,0.17363,0.13919,0.77998,0.98197,0.97602,0.98566,0.94658,0.23451,0.18311,0.82064,4.2483e-05,4.2483e-05,4.2483e-05
97,620.463,0.17306,0.13717,0.77829,0.97548,0.97707,0.98351,0.94604,0.22856,0.18586,0.82291,3.54144e-05,3.54144e-05,3.54144e-05
98,626.644,0.17007,0.13545,0.77931,0.97626,0.97526,0.98415,0.95087,0.21831,0.17773,0.81132,2.83458e-05,2.83458e-05,2.83458e-05
99,632.777,0.16563,0.13611,0.7788,0.98059,0.97234,0.9841,0.95001,0.22125,0.17921,0.81403,2.12772e-05,2.12772e-05,2.12772e-05
100,638.98,0.16586,0.133,0.77506,0.97462,0.98274,0.98361,0.9482,0.21413,0.18063,0.81405,1.42086e-05,1.42086e-05,1.42086e-05
