epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,258.802,0.2071,0.15798,0.76987,0.99886,0.99448,0.995,0.98652,0.1536,0.13261,0.75606,0.00073025,0.00073025,0.00073025
44,264.741,0.19295,0.15252,0.76822,0.99905,0.99448,0.995,0.9861,0.16919,0.13452,0.75566,0.000717875,0.000717875,0.000717875
45,270.775,0.19066,0.1476,0.76988,0.99899,0.99448,0.995,0.98448,0.15721,0.12757,0.75511,0.0007055,0.0007055,0.0007055
46,276.716,0.19401,0.14725,0.77091,0.99865,0.99424,0.995,0.98102,0.16218,0.12926,0.75499,0.000693125,0.000693125,0.000693125
47,282.706,0.18691,0.14488,0.76762,0.99905,0.99448,0.995,0.98556,0.15392,0.12548,0.75512,0.00068075,0.00068075,0.00068075
48,288.63,0.18649,0.14444,0.76815,0.99935,0.99448,0.995,0.98563,0.15221,0.12726,0.75612,0.000668375,0.000668375,0.000668375
49,294.587,0.18945,0.14845,0.76669,0.99887,0.99448,0.995,0.98585,0.14726,0.12862,0.75456,0.000656,0.000656,0.000656
50,300.573,0.18585,0.14556,0.76759,0.99862,0.99441,0.995,0.98858,0.14805,0.12523,0.75457,0.000643625,0.000643625,0.000643625
51,306.624,0.18921,0.14585,0.76592,0.99868,0.99448,0.995,0.97721,0.17922,0.12931,0.75536,0.00063125,0.00063125,0.00063125
52,312.569,0.18014,0.14123,0.76919,0.99868,0.99448,0.995,0.98519,0.15281,0.12638,0.75499,0.000618875,0.000618875,0.000618875
53,318.604,0.18097,0.14307,0.76479,0.99927,0.99115,0.99494,0.98625,0.16265,0.12813,0.75598,0.0006065,0.0006065,0.0006065
54,324.517,0.18179,0.14116,0.76878,0.99762,0.99264,0.99497,0.98776,0.1553,0.12725,0.75439,0.000594125,0.000594125,0.000594125
55,330.717,0.17971,0.13928,0.76989,0.99899,0.99448,0.995,0.98722,0.14468,0.11442,0.75482,0.00058175,0.00058175,0.00058175
56,336.64,0.17924,0.13935,0.76554,0.99915,0.99258,0.99495,0.98567,0.1551,0.12198,0.75543,0.000569375,0.000569375,0.000569375
57,342.568,0.18557,0.14292,0.76554,0.99732,0.99293,0.99495,0.98272,0.16689,0.12865,0.75596,0.000557,0.000557,0.000557
58,348.794,0.17718,0.13923,0.76653,0.99766,0.99264,0.99495,0.98715,0.14468,0.11843,0.75487,0.000544625,0.000544625,0.000544625
59,354.998,0.17644,0.13486,0.76593,0.99915,0.99117,0.99497,0.98826,0.13076,0.10979,0.75453,0.00053225,0.00053225,0.00053225
60,361.256,0.19379,0.14085,0.7691,0.99903,0.99411,0.995,0.9874,0.14758,0.11473,0.75529,0.000519875,0.000519875,0.000519875
61,367.41,0.17152,0.13344,0.76892,0.99901,0.99448,0.995,0.98785,0.15224,0.12261,0.75462,0.0005075,0.0005075,0.0005075
62,373.509,0.16763,0.1317,0.76426,0.99915,0.99436,0.995,0.98796,0.14223,0.11093,0.75388,0.000495125,0.000495125,0.000495125
63,379.647,0.16807,0.12941,0.76669,0.99944,0.99411,0.995,0.99046,0.12878,0.10427,0.75402,0.00048275,0.00048275,0.00048275
64,385.944,0.17011,0.12889,0.76426,0.99917,0.9926,0.99498,0.98802,0.13378,0.10727,0.7537,0.000470375,0.000470375,0.000470375
65,392.127,0.16329,0.12367,0.76417,0.99926,0.99273,0.99498,0.98623,0.14573,0.11507,0.75486,0.000458,0.000458,0.000458
66,398.357,0.16557,0.12617,0.76399,0.99941,0.99421,0.995,0.98734,0.15201,0.11382,0.75514,0.000445625,0.000445625,0.000445625
67,404.497,0.16262,0.12373,0.76118,0.99941,0.994,0.995,0.98778,0.13186,0.10471,0.75442,0.00043325,0.00043325,0.00043325
68,410.649,0.1685,0.1252,0.76973,0.99927,0.99448,0.995,0.98776,0.13929,0.10926,0.75426,0.000420875,0.000420875,0.000420875
