epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,74.814,0.56086,0.43259,0.87472,0.9673,0.9095,0.94975,0.82274,0.55814,0.40703,0.89106,0.000424187,0.000424187,0.000424187
43,76.5803,0.52503,0.39663,0.85438,0.96272,0.91805,0.95077,0.83197,0.52363,0.38318,0.88267,0.000417119,0.000417119,0.000417119
44,78.5806,0.55338,0.39799,0.86165,0.95109,0.93013,0.95499,0.8273,0.54635,0.39523,0.89403,0.00041005,0.00041005,0.00041005
45,80.3126,0.50553,0.39035,0.85774,0.97459,0.92045,0.95761,0.84036,0.50252,0.38001,0.88051,0.000402982,0.000402982,0.000402982
46,82.0674,0.53716,0.39917,0.87642,0.95891,0.93234,0.95593,0.82734,0.54144,0.38497,0.88755,0.000395913,0.000395913,0.000395913
47,83.7334,0.53398,0.39367,0.85172,0.95422,0.92944,0.95413,0.82373,0.52643,0.38036,0.89093,0.000388844,0.000388844,0.000388844
48,85.4308,0.52897,0.39094,0.86612,0.97756,0.89375,0.94929,0.82085,0.53524,0.38098,0.88621,0.000381776,0.000381776,0.000381776
49,87.0502,0.53416,0.40616,0.86479,0.9625,0.91894,0.95098,0.82051,0.53953,0.38759,0.88649,0.000374707,0.000374707,0.000374707
50,88.7334,0.54202,0.41243,0.86769,0.94631,0.92718,0.95208,0.82848,0.55825,0.37961,0.89283,0.000367639,0.000367639,0.000367639
51,90.4307,0.5181,0.38372,0.8573,0.9803,0.90889,0.95445,0.82978,0.56063,0.36717,0.89667,0.00036057,0.00036057,0.00036057
52,92.1171,0.48421,0.36706,0.84578,0.97178,0.92042,0.95369,0.83276,0.53333,0.36159,0.89175,0.000353501,0.000353501,0.000353501
53,93.785,0.49084,0.37954,0.84765,0.96858,0.91365,0.95139,0.83857,0.51224,0.35453,0.8863,0.000346433,0.000346433,0.000346433
54,95.4643,0.48395,0.36253,0.85266,0.95245,0.91875,0.94826,0.84198,0.48984,0.36116,0.87402,0.000339364,0.000339364,0.000339364
55,97.2056,0.48061,0.36691,0.84907,0.97057,0.9219,0.95248,0.83708,0.51797,0.36111,0.88305,0.000332296,0.000332296,0.000332296
56,98.949,0.5019,0.37322,0.86288,0.96381,0.9176,0.95234,0.84591,0.51708,0.36363,0.88394,0.000325227,0.000325227,0.000325227
57,100.699,0.49805,0.36569,0.85177,0.97811,0.92474,0.9547,0.837,0.5394,0.36112,0.89482,0.000318158,0.000318158,0.000318158
58,102.38,0.50149,0.36567,0.84749,0.9519,0.92793,0.95093,0.84481,0.4806,0.35506,0.87264,0.00031109,0.00031109,0.00031109
59,104.038,0.48121,0.36854,0.84308,0.97968,0.90847,0.95527,0.83378,0.5075,0.34831,0.88212,0.000304021,0.000304021,0.000304021
60,105.721,0.48008,0.36931,0.85375,0.97129,0.91698,0.95508,0.83588,0.50535,0.33882,0.87885,0.000296953,0.000296953,0.000296953
61,107.395,0.4771,0.35521,0.84535,0.97972,0.91458,0.95218,0.83608,0.51835,0.33776,0.88572,0.000289884,0.000289884,0.000289884
62,109.105,0.45038,0.34427,0.83842,0.96301,0.91879,0.94825,0.84192,0.50438,0.33241,0.88576,0.000282815,0.000282815,0.000282815
63,110.781,0.45637,0.35073,0.84148,0.94745,0.91362,0.9497,0.84679,0.50893,0.335,0.88671,0.000275747,0.000275747,0.000275747
64,112.534,0.43403,0.33657,0.83517,0.95097,0.91022,0.94798,0.8438,0.47915,0.33698,0.87932,0.000268678,0.000268678,0.000268678
65,114.151,0.45564,0.34296,0.83708,0.95376,0.91473,0.94673,0.8345,0.51284,0.35687,0.8942,0.00026161,0.00026161,0.00026161
66,116.205,0.45493,0.33588,0.83353,0.96555,0.90675,0.95159,0.84823,0.47148,0.33811,0.87825,0.000254541,0.000254541,0.000254541
67,117.892,0.4468,0.33825,0.84411,0.97378,0.91371,0.95048,0.83529,0.49836,0.33844,0.88824,0.000247472,0.000247472,0.000247472
68,119.512,0.44802,0.33997,0.83072,0.97817,0.9151,0.95416,0.84339,0.48531,0.32287,0.88448,0.000240404,0.000240404,0.000240404
69,121.117,0.43128,0.3261,0.83041,0.96221,0.91614,0.95004,0.83871,0.50509,0.32738,0.88751,0.000233335,0.000233335,0.000233335
70,122.778,0.43591,0.32672,0.83267,0.95379,0.93299,0.95414,0.8433,0.48385,0.34078,0.87907,0.000226267,0.000226267,0.000226267
71,124.432,0.43141,0.3297,0.83476,0.96891,0.93282,0.95239,0.83859,0.50616,0.34867,0.88789,0.000219198,0.000219198,0.000219198
72,126.215,0.43461,0.32515,0.83532,0.96439,0.91759,0.94615,0.83889,0.48656,0.3421,0.87763,0.000212129,0.000212129,0.000212129
73,127.921,0.42626,0.31485,0.82955,0.95473,0.91875,0.95053,0.83825,0.47231,0.34286,0.87245,0.000205061,0.000205061,0.000205061
74,129.63,0.43446,0.31966,0.83145,0.96601,0.92121,0.95356,0.84033,0.47672,0.33928,0.87293,0.000197992,0.000197992,0.000197992
75,131.324,0.41452,0.31498,0.82816,0.96725,0.93113,0.95414,0.84781,0.46935,0.33261,0.87303,0.000190924,0.000190924,0.000190924
76,132.999,0.41647,0.31217,0.83267,0.97806,0.93125,0.95509,0.84951,0.46782,0.33658,0.87694,0.000183855,0.000183855,0.000183855
77,134.664,0.40988,0.29849,0.82166,0.97286,0.92503,0.95304,0.84855,0.48266,0.33619,0.88363,0.000176786,0.000176786,0.000176786
78,136.256,0.41096,0.30788,0.83241,0.96787,0.92768,0.95223,0.85344,0.46437,0.33115,0.87617,0.000169718,0.000169718,0.000169718
